feature_49,feature_47,feature_18,feature_44,feature_50,feature_2,feature_77,feature_62,feature_12,feature_71,feature_36,feature_9,feature_11,feature_27,feature_8,feature_19,target
0.324726816,1.507397737,1.305660377,0.173097379,1.486123199,0.639279588,1.062179673,0.260999903,0.33670669,0.148051446,0.928473413,0.238936535,0.407375643,0.240994854,5.221269297,0.466209262,t-SC-m
0.314067351,1.400525436,1.14495376,0.157989014,1.330069262,0.570365903,1.072008598,0.261404347,0.319863289,0.147241462,0.859067149,0.217933253,0.388218737,0.239244069,4.656614395,0.452955368,t-SC-m
0.311831789,1.374910905,1.198295573,0.159776669,1.323948681,0.611099564,1.064742219,0.260038014,0.326335481,0.149085293,0.868426523,0.222199127,0.40178757,0.242361255,4.773228019,0.431926834,t-SC-m
0.312477131,1.432857666,1.273048907,0.163800463,1.37870472,0.608740895,1.061592877,0.272716185,0.340270552,0.149652397,0.908220604,0.236212279,0.399167534,0.247242456,4.836004162,0.440790843,t-SC-m
0.315497863,1.44657274,1.118147685,0.154978629,1.226373278,0.563204005,1.09260725,0.282095932,0.340675845,0.156878265,0.898623279,0.223529412,0.404505632,0.247809762,4.497121402,0.434292866,t-SC-m
0.308437947,1.434768791,1.191798598,0.160177976,1.214206261,0.596937451,1.085174003,0.281741618,0.352193096,0.158747815,0.932779652,0.232026992,0.424604205,0.252270958,4.581105632,0.44355048,t-SC-m
0.314686442,1.431404159,1.238306768,0.155247461,1.244559084,0.598902535,1.08350798,0.30066097,0.359550562,0.154118975,0.947217141,0.242487588,0.412856023,0.256075255,4.609354586,0.462764568,t-SC-m
0.295105178,1.405339806,1.089618456,0.131674757,1.090614887,0.577343981,1.013754045,0.301982201,0.335995268,0.141585761,0.965690624,0.226560189,0.40461402,0.254362615,4.138716356,0.417627921,t-SC-m
0.304062372,1.411161264,1.097210239,0.143208863,1.102379975,0.53781996,1.033237587,0.306729586,0.344549899,0.157365613,0.907679034,0.232959448,0.39459304,0.253091746,3.948231234,0.422490653,t-SC-m
0.291890774,1.401944559,1.223248408,0.136119156,1.118742242,0.580573248,1.029168391,0.310302027,0.370700637,0.153702938,1.0,0.255414013,0.415605096,0.277388535,4.39044586,0.476751592,t-SC-m
0.386408364,1.691328413,1.334095064,0.189175892,1.604120541,0.781878428,0.968327183,0.293911439,0.350319927,0.144095941,1.058272395,0.202582267,0.543761426,0.237431444,5.359689214,0.403222121,t-SC-m
0.37158734,1.656680358,1.319792472,0.188692921,1.559555448,0.75836185,0.93579367,0.287086253,0.336350591,0.145385359,1.052544431,0.201346727,0.520035324,0.225411193,5.130146815,0.388122309,t-SC-m
0.393219515,1.644571359,1.296876762,0.187435446,1.649188894,0.786221671,0.943131417,0.298013245,0.352801894,0.147457318,1.105310633,0.199458789,0.532303529,0.235426767,5.250761078,0.403991431,t-SC-m
0.343518793,1.578129624,1.23346083,0.171722403,1.383175496,0.679699674,1.000887837,0.273157739,0.368465788,0.129106244,0.903669075,0.184445389,0.468196628,0.217169571,5.05666525,0.404023233,t-SC-m
0.353061523,1.563276341,1.19402587,0.17156218,1.399093965,0.649019869,0.978225924,0.27845974,0.309641286,0.134005553,0.868649153,0.178023736,0.444459261,0.208694493,4.769569276,0.401520203,t-SC-m
0.331325744,1.593463092,1.231180584,0.175541682,1.459272861,0.675030852,0.940653691,0.271465296,0.31989579,0.134924715,0.901549431,0.187851364,0.452077334,0.208967503,4.968600027,0.393253805,t-SC-m
0.305419683,1.419193896,1.184433164,0.148698885,1.221483076,0.64179357,0.978966934,0.260418705,0.313705584,0.128839757,0.857021997,0.182402707,0.449576988,0.200338409,4.675803723,0.378510998,t-SC-m
0.302611514,1.390773923,1.167733465,0.152211209,1.185760579,0.625471853,0.957682043,0.259435761,0.29870343,0.13238658,0.858526178,0.177909076,0.428032168,0.200886263,4.480223207,0.383062531,t-SC-m
0.295064787,1.392054116,1.187366343,0.152057927,1.220560213,0.632998848,0.935499238,0.255335366,0.303339365,0.13043064,0.89784504,0.168448758,0.431978944,0.199539398,4.564895542,0.388221747,t-SC-m
0.310269217,1.343890852,1.113361981,0.152515532,1.101473992,0.57253939,0.977951029,0.279814837,0.2946593,0.133146546,0.841006753,0.188868426,0.409453653,0.203806016,4.083486802,0.372416616,t-SC-m
0.305084746,1.349320832,1.13673257,0.1530232,1.105541531,0.584183143,0.96333694,0.28416877,0.299063476,0.136314461,0.874297607,0.191467222,0.450156087,0.207492196,4.220187305,0.379604579,t-SC-m
0.309154337,1.345723565,1.103393214,0.153975701,1.128232888,0.567864271,0.954529051,0.286057981,0.283433134,0.141465175,0.841516966,0.161277445,0.414770459,0.204191617,4.084431138,0.374850299,t-SC-m
0.284301977,1.307968844,1.054122524,0.129718394,0.94397843,0.541225242,0.944278011,0.283852606,0.273376324,0.128220491,0.839474896,0.162367573,0.380239521,0.181252879,3.634269922,0.360893597,t-SC-m
0.268378577,1.294497432,1.110085055,0.137931034,0.9540719,0.582989064,0.911518709,0.300807043,0.295261239,0.135583272,0.904252734,0.165978129,0.409720535,0.208019441,3.791251519,0.384204131,t-SC-m
0.267148014,1.266570397,1.050533148,0.14267148,0.999711191,0.536624942,0.887509025,0.305270758,0.269355586,0.134584838,0.858368104,0.157626333,0.420723227,0.183820121,3.710941122,0.399165508,t-SC-m
0.65812288,1.371937429,1.316186327,0.191481342,1.677440633,0.696045576,1.357802488,0.294477949,0.333612601,0.122125895,0.70827748,0.19269437,0.776977212,0.24497319,2.55747319,0.388069705,t-CS-s
0.64084507,1.360375587,1.442837466,0.19286385,1.721220657,0.746212121,1.32741784,0.311455399,0.351411846,0.12084507,0.742252066,0.198863636,0.829201102,0.255509642,2.648243802,0.425964187,t-CS-s
0.572996707,1.377058178,1.492622401,0.190541529,1.669959751,0.73323273,1.267105745,0.309549945,0.356136821,0.124679839,0.79091214,0.192655936,0.792421194,0.261401744,2.6240778,0.432763246,t-CS-s
0.633441721,1.372811406,1.20332681,0.181965983,1.392821411,0.626614481,1.329914957,0.319034517,0.319765166,0.124812406,0.666731898,0.194520548,0.626223092,0.245009785,2.6481409,0.403131115,t-CS-s
0.61691358,1.35037037,1.360846122,0.184074074,1.409259259,0.719825798,1.297777778,0.332962963,0.359394442,0.117407407,0.725010369,0.210700954,0.664039818,0.261924513,2.80423061,0.431771049,t-CS-s
0.550601979,1.378710216,1.392649126,0.177732745,1.381690309,0.702149026,1.228155918,0.326856598,0.371158867,0.123137442,0.762803776,0.198835107,0.677043583,0.258686483,2.705965053,0.445270135,t-CS-s
0.615135635,1.430487053,1.095226787,0.16892725,1.251387176,0.561861791,1.327527744,0.341399507,0.332225125,0.122996301,0.669199715,0.199477559,0.554500119,0.24151033,2.494656851,0.415340774,t-CS-s
0.58241266,1.372648552,1.245126706,0.173484622,1.156016721,0.591861598,1.31054046,0.357569424,0.348684211,0.129740221,0.72002924,0.205653021,0.596491228,0.257066277,2.563840156,0.427631579,t-CS-s
0.533893221,1.430713857,1.290206433,0.171415717,1.324085183,0.607777244,1.275344931,0.348530294,0.353816611,0.121625675,0.740278445,0.201632261,0.581613058,0.260921747,2.599855977,0.454152664,t-CS-s
0.624766258,1.303760648,1.106463878,0.167463121,1.20735508,0.519011407,1.377103678,0.310824849,0.293726236,0.114897154,0.682826362,0.205956907,0.494930292,0.235741445,2.420468948,0.374524715,t-CS-s
0.632648785,1.342414082,1.18504065,0.179170159,1.222967309,0.550894309,1.351215423,0.33319363,0.324227642,0.115674769,0.731056911,0.217235772,0.49203252,0.240650407,2.504390244,0.378536585,t-CS-s
0.611757624,1.298555377,1.268237573,0.160513644,1.185794543,0.534215623,1.295746388,0.338081862,0.328921885,0.097712681,0.75435765,0.21626856,0.510006456,0.258876695,2.529696578,0.39186572,t-CS-s
0.652845528,1.405691057,1.149781341,0.167479675,1.117344173,0.547740525,1.440108401,0.353658537,0.351676385,0.146612466,0.793731778,0.229227405,0.513483965,0.298833819,2.322521866,0.421282799,t-CS-s
0.642020307,1.44832075,1.202424688,0.161155949,1.084613382,0.555106539,1.373860974,0.362405624,0.356722998,0.109867222,0.805657605,0.267817781,0.549595885,0.269287289,2.372887583,0.423952976,t-CS-s
0.665336526,1.436552275,1.224686941,0.158818835,1.140728917,0.574955277,1.365522745,0.443735036,0.356708408,0.112529928,0.813595707,0.231127013,0.533452594,0.288014311,2.324150268,0.485152057,t-CS-s
0.714254906,2.797498383,2.340125127,0.259542808,1.010459349,0.868870477,1.799439293,0.332003451,0.372336828,0.123948674,0.834376057,0.279675347,0.762935408,0.240700034,4.610585052,0.484950964,t-CS-s
0.724528302,2.769209735,2.438943048,0.255291222,1.066502598,0.857961348,1.857424118,0.335794367,0.383273474,0.119278097,0.854198734,0.294510005,0.744313323,0.245852574,4.607319993,0.482555156,t-CS-s
0.719847853,2.689259866,2.592822331,0.253737651,1.147921179,0.902791316,1.678112948,0.317977706,0.422773593,0.115431349,0.907487816,0.306247231,0.794240142,0.255206026,4.78147984,0.511829863,t-CS-s
0.625437246,2.924933539,2.446933826,0.23296488,0.931649643,0.704007391,1.791101161,0.318805093,0.34288024,0.118791101,0.708857836,0.23790276,0.585633445,0.226354082,4.190899642,0.524309967,t-CS-s
0.64993358,2.84716493,2.254842118,0.230650912,0.95833042,0.732010799,1.809900021,0.322030343,0.360840474,0.115989653,0.699495246,0.238173495,0.593849043,0.235473647,4.144265759,0.534100247,t-CS-s
0.646373596,2.874566634,2.717151093,0.225488836,1.031271668,0.728561134,1.807932326,0.327901817,0.3692049,0.116419359,0.743574345,0.259548403,0.631395628,0.239971175,4.287653135,0.555008407,t-CS-s
0.548537292,2.905648774,2.247833153,0.212949135,0.925502943,0.710455038,1.858736713,0.307476061,0.385021668,0.111657735,0.724404117,0.229279523,0.616061755,0.234425785,4.263949079,0.545910076,t-CS-s
0.539241164,2.86971587,2.443311751,0.202616078,0.870928621,0.700785232,1.755024255,0.295218295,0.369885659,0.110793486,0.726684116,0.2487946,0.604215457,0.261193002,4.287642926,0.547458328,t-CS-s
0.595684968,2.90247325,2.480005314,0.206805824,0.976407648,0.68779062,1.760042098,0.3094194,0.36030291,0.111734783,0.736415571,0.232894912,0.60236482,0.233160622,4.10827687,0.527301714,t-CS-s
0.61996273,3.244001863,2.507874016,0.216049383,0.882133706,0.593951324,1.710225949,0.297111577,0.357730852,0.116352201,0.754831782,0.241947029,0.495705082,0.25,3.952040086,0.543843951,t-CS-s
0.621263974,3.143166781,2.458969294,0.210814511,0.834816336,0.615191237,1.686972393,0.295916039,0.369366134,0.111339265,0.750404022,0.233435087,0.501705872,0.242952056,3.967139522,0.579098581,t-CS-s
0.586160564,3.057888254,2.255537459,0.205911992,0.83775613,0.552117264,1.677079834,0.295599597,0.326058632,0.110401971,0.648859935,0.204885993,0.460749186,0.227687296,3.614006515,0.51286645,t-CS-s
0.584847073,3.271541686,2.384285436,0.196863841,0.924235367,0.564827452,1.796615432,0.296382549,0.33671281,0.112870672,0.741665042,0.232014038,0.538701501,0.237863131,3.417820238,0.544550595,t-CS-s
0.529156417,3.100853711,2.394545455,0.18665895,0.823469831,0.609090909,1.595138186,0.287223267,0.360808081,0.106352192,0.764646465,0.234545455,0.581818182,0.24989899,3.581818182,0.570505051,t-CS-s
0.543184787,3.199303237,2.115897062,0.183916388,0.783422848,0.521628034,1.641602555,0.300624183,0.307172842,0.104514443,0.672750502,0.199306443,0.528928637,0.218835554,3.292936667,0.491695565,t-CS-s
0.8226108,2.75404157,2.095932603,0.260255141,1.144946662,0.860404022,1.568954141,0.347685032,0.272126098,0.130924887,0.208895733,0.245221487,0.58537911,0.23426035,2.936588459,0.460186611,t-CS-s
0.787701877,2.678633784,2.003016056,0.255183326,1.385039284,0.852922913,1.562036229,0.357976866,0.266566131,0.128328241,0.181140779,0.239332919,0.585026169,0.229308968,2.840060321,0.437062007,t-CS-s
0.80738627,2.644185919,2.051539138,0.25473303,1.619436975,0.836851363,1.591999122,0.355923833,0.267282322,0.130055424,0.166578716,0.240545295,0.592348285,0.224538259,2.841600704,0.44116095,t-CS-s
0.719246742,2.817914936,1.84998303,0.215308607,0.870471144,0.710940152,1.518545038,0.310897895,0.257608327,0.109480166,0.2442584,0.202851001,0.473696119,0.215522118,2.596560697,0.444167892,t-CS-s
0.711880063,2.847875515,1.695388488,0.223816967,1.048813415,0.71873212,1.459002416,0.327625409,0.246252432,0.11276112,0.213296716,0.214326582,0.495594462,0.212838998,2.588625701,0.462867605,t-CS-s
0.69547928,2.846100181,1.918953488,0.214664434,1.22805916,0.709883721,1.45528115,0.323147761,0.248023256,0.110646016,0.214069767,0.209418605,0.503837209,0.216627907,2.655,0.44244186,t-CS-s
0.655598728,2.635376192,1.803225806,0.20054751,0.823737195,0.680107527,1.448163193,0.306075592,0.241666667,0.102348993,0.28844086,0.195833333,0.479435484,0.210215054,2.306048387,0.416397849,t-CS-s
0.635985079,2.630346144,1.768833576,0.202307626,0.879153292,0.655633523,1.38657066,0.313177757,0.235932742,0.104710679,0.294849729,0.189196346,0.480868529,0.20812922,2.260293923,0.406858202,t-CS-s
0.626269702,2.619702277,1.818279715,0.202014011,1.014448336,0.685960425,1.376970228,0.323730298,0.239601561,0.104903678,0.191815857,0.19504644,0.487952618,0.207968771,2.291156279,0.413379997,t-CS-s
0.478006501,2.366197183,1.669693732,0.153629469,0.548970748,0.591702279,1.161105092,0.256988082,0.236467236,0.08992416,0.351851852,0.185541311,0.425035613,0.207977208,1.997685185,0.423967236,t-CS-s
0.46624245,2.404227783,1.582464204,0.169650561,0.614430544,0.569383065,1.123597929,0.276423641,0.229627011,0.091566005,0.342937953,0.17836309,0.424783454,0.203818278,1.976312533,0.423369277,t-CS-s
0.489056686,2.423177938,1.564909248,0.172138323,0.794703436,0.584961106,1.158896914,0.280477128,0.228349179,0.101444517,0.324805532,0.179429559,0.411754538,0.199135696,1.92031115,0.413656007,t-CS-s
0.476639712,2.088050314,1.70992214,0.163821503,0.538933813,0.604711519,1.114705001,0.281221923,0.22519465,0.089098532,0.332601318,0.176681972,0.47215013,0.200039928,1.889598722,0.398482731,t-CS-s
0.436778206,2.111933669,1.613073171,0.162274208,0.558335801,0.587121951,1.070772875,0.302191294,0.21795122,0.095202843,0.299121951,0.167609756,0.465170732,0.203512195,1.787121951,0.394536585,t-CS-s
0.42571729,2.117320114,1.650967364,0.170947874,0.707826348,0.590775845,1.081718492,0.311701968,0.214774282,0.097190927,0.294117647,0.188587063,0.455735783,0.198944694,1.755911667,0.387140903,t-CS-s
0.662145053,0.964972569,1.420879334,0.231687466,0.92192681,1.119407321,1.569602701,0.267136914,0.260507457,0.117803099,0.637420105,0.201723804,1.340983924,0.222254503,1.801278327,0.354638776,t-CS-s
0.667029314,0.925415533,1.437649165,0.232819583,0.889271683,1.051809865,1.554366878,0.256391659,0.26690533,0.121486854,0.650556881,0.205946698,1.381762132,0.228420843,1.853023071,0.36575179,t-CS-s
0.64192399,0.931353919,1.535993502,0.225118765,0.95391924,1.065387349,1.502909739,0.250653207,0.2777947,0.116508314,0.682099706,0.212305818,1.437100213,0.242968829,1.875215758,0.358615088,t-CS-s
0.618798127,0.985472732,1.343229544,0.229260935,0.915773597,1.036809076,1.607525601,0.259506232,0.256335988,0.122092562,0.606203234,0.195631185,1.226647357,0.217113203,2.030050688,0.339971035,t-CS-s
0.620196533,0.976432052,1.4468029,0.225053927,0.894942878,1.145550428,1.670368299,0.255332747,0.281740277,0.114564193,0.64060646,0.213052076,1.347132498,0.236914964,2.225444957,0.363216875,t-CS-s
0.609379894,0.96280927,1.481496012,0.225023489,0.900093956,1.165424349,1.626918259,0.240291262,0.279717536,0.113059818,0.666666667,0.215117039,1.328887145,0.238263371,2.193801491,0.355825814,t-CS-s
0.623951587,1.013377216,1.297745572,0.208514704,0.859433061,1.004991948,1.621297378,0.25671515,0.257004831,0.122836819,0.582930757,0.2,1.14041868,0.215619968,2.187117552,0.360386473,t-CS-s
0.615597699,1.011932666,1.390280312,0.211378649,0.830705306,1.034168187,1.676646069,0.256978479,0.268369547,0.111442574,0.602587494,0.202355283,1.158235197,0.220102836,2.282965666,0.355448665,t-CS-s
0.60464135,0.957067511,1.442857143,0.209493671,0.848101266,0.994285714,1.616877637,0.245042194,0.270252101,0.107805907,0.635294118,0.208907563,1.184705882,0.227058824,2.343361345,0.367226891,t-CS-s
0.613477606,0.943158471,1.206023403,0.197644158,0.849472675,0.839056206,1.629639775,0.258046843,0.267216574,0.108204356,0.620755803,0.234413965,1.009783234,0.213696528,2.040475734,0.34931901,t-CS-s
0.600271003,0.954336043,1.263778727,0.196341463,0.845528455,0.875533862,1.576693767,0.262195122,0.263982103,0.103658537,0.633516372,0.207240187,1.068741102,0.223917023,2.130567419,0.364043116,t-CS-s
0.584541063,0.942028986,1.329025424,0.196725711,0.834541063,0.93559322,1.582393988,0.244632313,0.276271186,0.102120236,0.657627119,0.207415254,1.135381356,0.238771186,2.237711864,0.387076271,t-CS-s
0.602475428,0.975609756,1.226806423,0.181652712,0.799053513,0.801070473,1.519839825,0.266472515,0.255352364,0.111212232,0.620428189,0.22279215,0.981489741,0.218331847,1.884924175,0.360838537,t-CS-s
0.610979822,0.947100527,1.355560792,0.185420833,0.846391565,0.912582469,1.583348482,0.270496273,0.289820924,0.113070351,0.643261074,0.211121583,1.035815269,0.233034873,2.011074458,0.386427898,t-CS-s
0.595130748,0.950225428,1.269179304,0.181965735,0.908566276,0.805307761,1.524797115,0.262037872,0.259143622,0.104418395,0.609054416,0.194469224,1.006021409,0.221677074,1.875557538,0.353925067,t-CS-s
0.63922397,0.838123298,1.526998702,0.259436322,2.364444939,0.969957082,1.555950859,0.286564011,0.268290249,0.118183334,0.741491167,0.210200619,1.008683501,0.206308015,1.81435273,0.308613634,t-CS-s
0.624552069,0.819144315,1.522225552,0.253882072,2.383537843,0.962141644,1.526495819,0.290802476,0.268804315,0.125746552,0.74378184,0.200479473,1.014284287,0.208370792,1.81000899,0.308960144,t-CS-s
0.637391775,0.759090909,1.502159827,0.247348485,2.404761905,0.923817004,1.531818182,0.290909091,0.270469272,0.129491342,0.712939328,0.199980365,0.981739643,0.210092284,1.780286668,0.314843903,t-CS-s
0.594594595,0.803371553,1.397928803,0.226726727,1.913868414,0.821877023,1.49952225,0.26992902,0.267702265,0.113704614,0.69618123,0.192880259,0.839093851,0.206731392,2.051779935,0.32763754,t-CS-s
0.587956788,0.803947719,1.357984045,0.227193918,1.929381168,0.805369128,1.476126967,0.279407842,0.278206914,0.116497733,0.689375712,0.189692288,0.804482715,0.206027605,2.052804863,0.324173737,t-CS-s
0.581206648,0.786480827,1.370384232,0.226802775,1.933974611,0.800773453,1.416633948,0.275487502,0.256861277,0.11241984,0.677769461,0.173153693,0.796656687,0.203842315,2.004366267,0.328842315,t-CS-s
0.561925172,0.753728011,1.278087127,0.201893026,1.579426735,0.746642647,1.427538173,0.267256005,0.244677367,0.103759264,0.686865378,0.171798231,0.76744186,0.201113659,1.885031117,0.324926302,t-CS-s
0.549907497,0.766716589,1.2771181,0.204827768,1.620209673,0.748555841,1.456611752,0.275570434,0.269897304,0.113998767,0.676668806,0.166720154,0.748555841,0.20105905,1.851251605,0.331675225,t-CS-s
0.551176317,0.766733223,1.378387202,0.199496484,1.602569668,0.767548155,1.384408369,0.290823856,0.254978779,0.113551524,0.691642181,0.166829905,0.76330395,0.206496898,1.913973229,0.343617369,t-CS-s
0.448593875,0.702721166,1.123948402,0.189229193,0.849368097,0.652271453,0.980872139,0.215530001,0.254627033,0.083798247,0.654140961,0.149560666,0.663675453,0.193681062,1.610955319,0.344550383,t-CS-s
0.414077505,0.712687832,1.087434649,0.19613603,0.966218506,0.631332252,0.974579144,0.227770873,0.235082026,0.092192973,0.645393907,0.163511808,0.627185866,0.185685956,1.555074815,0.325581395,t-CS-s
0.436892119,0.71000559,1.19374425,0.187143656,1.066182225,0.64949402,0.944997205,0.243376188,0.23275069,0.09077697,0.659981601,0.165041398,0.640478381,0.19374425,1.587672493,0.33799448,t-CS-s
0.56284008,0.680026543,1.059220029,0.17810219,1.255607167,0.633124699,1.267418713,0.274452555,0.224602792,0.105640345,0.698122292,0.158401541,0.635050554,0.199085219,1.432354357,0.328839673,t-CS-s
0.532130339,0.684798131,1.067757009,0.180838634,1.226924575,0.631308411,1.227963131,0.304037388,0.221962617,0.104894197,0.689719626,0.173130841,0.622196262,0.195560748,1.402336449,0.339485981,t-CS-s
0.541310541,0.697358197,1.0773769,0.175084175,1.290727791,0.601089176,1.173659674,0.324138824,0.218969821,0.105542606,0.687996369,0.14545042,0.598139324,0.191059678,1.343998185,0.320853188,t-CS-s
0.627162253,2.183707398,2.291296128,0.28056842,2.196928314,0.962747707,1.879705498,0.341527135,0.355927456,0.123975775,0.758560325,0.262796723,0.838176598,0.256844759,2.005811918,0.378614943,t-CS-s
0.590336537,2.044909836,2.36477224,0.268731575,2.230483556,1.047693845,1.806883878,0.322983269,0.362130515,0.126880815,0.801228045,0.263601314,0.861059546,0.261387977,2.040696844,0.395973154,t-CS-s
0.56011411,2.015239668,2.350544798,0.260688413,2.208212905,0.980428899,1.726962201,0.327840547,0.355541675,0.11673736,0.780484419,0.249774447,0.806856826,0.259629398,1.973905198,0.388645985,t-CS-s
0.524261275,2.234059098,2.3157446,0.263608087,1.884499741,0.893899204,1.899170555,0.317833074,0.344732853,0.117988595,0.719685487,0.228021978,0.664929898,0.243179235,2.417298219,0.432455476,t-CS-s
0.5251391,2.131562974,2.338490926,0.250581689,1.905361659,0.900191022,1.803945372,0.300556399,0.34660936,0.116186141,0.739446036,0.221680993,0.669054441,0.244603629,2.395797517,0.424928367,t-CS-s
0.49304429,2.080027528,2.282637076,0.23659244,1.982745908,0.880082059,1.814629111,0.295580789,0.340171578,0.109374232,0.711208504,0.217456173,0.642577396,0.245710556,2.330380455,0.424654979,t-CS-s
0.481087712,2.198800518,2.196788561,0.23280856,1.687998364,0.793248945,1.887071492,0.293191576,0.325949367,0.108566755,0.6895218,0.206868261,0.574425692,0.249882794,2.244842944,0.429207689,t-CS-s
0.479600054,2.156958797,2.164757814,0.228023084,1.748959871,0.819374851,1.898000268,0.282109784,0.333333333,0.109649711,0.684204247,0.205559532,0.58577905,0.24123121,2.31567645,0.438081603,t-CS-s
0.469120275,2.123717482,2.194711253,0.219037532,1.768716489,0.822957429,1.846892169,0.275700007,0.333451915,0.105911167,0.677220443,0.198861615,0.574172892,0.241906795,2.295505751,0.440649828,t-CS-s
0.489403974,2.022421949,2.201523869,0.212015137,1.52526017,0.749028145,1.919583728,0.292809839,0.323122376,0.1,0.656196548,0.200124397,0.531488104,0.244129995,2.066552636,0.448919297,t-CS-s
0.477431363,2.053606329,2.180757552,0.213866915,1.517170777,0.761387246,1.905909725,0.295951605,0.334984817,0.107119591,0.643439348,0.203771776,0.547227106,0.245644878,2.140163017,0.460444302,t-CS-s
0.442152466,1.926367713,2.014422347,0.201793722,1.540269058,0.734173372,1.762780269,0.266098655,0.344466373,0.105829596,0.615454683,0.19250038,0.508425687,0.241839988,2.045240625,0.446181873,t-CS-s
0.475586854,2.014671362,2.379017174,0.197183099,1.373239437,0.694099643,1.805516432,0.274413146,0.301649379,0.095892019,0.637306581,0.205407244,0.535283115,0.228532562,1.778949158,0.407243666,t-CS-s
0.465723234,2.017631365,2.369877226,0.191509106,1.368750725,0.734912675,1.783783784,0.279665932,0.310219609,0.102308317,0.632716583,0.190731454,0.538128999,0.236036659,1.855438354,0.424174304,t-CS-s
0.459899749,1.966621098,2.534163766,0.188425609,1.421280474,0.769188496,1.778195489,0.263955343,0.337424437,0.104807473,0.670452464,0.216523173,0.588752519,0.258838615,1.927825609,0.447884228,t-CS-s
0.686998121,2.369041517,2.081097886,0.262144769,1.998519278,0.93311423,1.788826243,0.340224386,0.311156511,0.118685574,0.737964114,0.24054006,0.715047078,0.246224907,2.952034109,0.409664239,t-CS-s
0.680057948,2.264222433,1.972975376,0.249289575,1.906335321,0.926926838,1.822198696,0.316821753,0.307049516,0.113556583,0.751977954,0.233531869,0.689039026,0.249177705,2.870832963,0.393012712,t-CS-s
0.675236954,2.249591459,2.084549162,0.246214185,1.857173984,0.931128228,1.719904129,0.307168537,0.324875396,0.108998802,0.750702311,0.239963752,0.750521069,0.256184866,2.953239692,0.427820571,t-CS-s
0.609184353,2.306588775,1.981530014,0.236190194,1.626488205,0.80581555,1.831694151,0.33772092,0.299513291,0.114619537,0.687757394,0.207912143,0.600524148,0.245600899,2.590415575,0.468363909,t-CS-s
0.615684544,2.266460678,1.976929792,0.23615096,1.58471272,0.78077067,1.80004414,0.335172515,0.297293927,0.116898404,0.66741489,0.208380097,0.624392069,0.2410525,2.580995137,0.442823295,t-CS-s
0.588879528,2.186394271,1.987611062,0.221566976,1.605939343,0.771743211,1.723392306,0.316413929,0.296708797,0.113030048,0.680891002,0.20760856,0.599674634,0.244274809,2.626705043,0.445250907,t-CS-s
0.559687831,2.210713942,1.791984151,0.207245399,1.390885442,0.677384944,1.741015512,0.318046055,0.289850655,0.108777339,0.638677233,0.192776593,0.53505029,0.234074977,2.346693081,0.432642487,t-CS-s
0.538739081,2.102639575,1.888604353,0.203190277,1.3507406,0.71846991,1.693505507,0.315134827,0.317541613,0.106532472,0.651408451,0.202784891,0.559058899,0.243277849,2.440941101,0.451184379,t-CS-s
0.52758133,2.147194719,1.896302124,0.204148986,1.33418199,0.704956727,1.666760962,0.307402169,0.297403619,0.110042433,0.644059795,0.200786782,0.55436664,0.24343037,2.44563336,0.449881983,t-CS-s
0.514859824,2.101191192,1.796024465,0.186981109,1.237877512,0.667889908,1.625195524,0.279268439,0.281804281,0.096257971,0.649082569,0.204740061,0.491896024,0.237614679,2.549541284,0.418960245,t-CS-s
0.528780488,2.10695122,1.793976091,0.192073171,1.412804878,0.643688868,1.625243902,0.287439024,0.289240801,0.096219512,0.663406303,0.206800186,0.459090203,0.236609222,2.657817109,0.421207887,t-CS-s
0.531034483,2.083990148,1.819906687,0.191625616,1.430295567,0.658009331,1.618472906,0.290270936,0.293312597,0.100738916,1.124883359,0.206376361,0.480870918,0.242301711,2.708087092,0.446500778,t-CS-s
0.518697956,2.045874338,1.966204986,0.177744133,1.095382286,0.674053555,1.611657835,0.291900076,0.306186519,0.098713096,0.620129271,0.216989843,0.539242844,0.244136657,2.213850416,0.447645429,t-CS-s
0.52725302,2.128058222,2.017999629,0.181480334,1.312325797,0.659862683,1.688138743,0.304738309,0.292447578,0.102198823,0.647986639,0.209129709,0.539803303,0.242716645,2.291705326,0.421228428,t-CS-s
0.527087514,2.160518599,1.977777778,0.181200803,1.296650718,0.6662868,1.614755363,0.316869887,0.294207028,0.106034882,0.679012346,0.209116809,0.520607787,0.241215575,2.332003799,0.437796771,t-CS-s
0.758313058,2.171127332,1.245437036,0.221295331,0.996582088,0.584518023,1.32255822,0.32336925,0.279097496,0.125535859,0.627441988,0.223424745,0.292671742,0.232779969,3.234522608,0.483903513,t-SC-s
0.741672793,2.164451733,1.362364496,0.218345303,0.976531132,0.586305939,1.237459707,0.327489679,0.280644862,0.118136063,0.638098768,0.243861762,0.287593811,0.224034096,3.31909571,0.468729732,t-SC-s
0.737223852,2.192569625,1.428738432,0.208792426,1.003654283,0.613151486,1.213941642,0.315873983,0.287871408,0.119483971,0.664003897,0.261568436,0.297028738,0.227861666,3.476863127,0.475207014,t-SC-s
0.674218228,2.297259155,1.126953335,0.209685806,0.976008319,0.519021446,1.264948377,0.337369086,0.264899235,0.129243111,0.593059597,0.204440134,0.271042138,0.20756547,2.903976722,0.472680246,t-SC-s
0.687603069,2.252814225,1.249579926,0.20147702,0.883415788,0.503528621,1.221194522,0.326521833,0.269071357,0.123539112,0.608715134,0.210148986,0.282961801,0.217878347,3.049848773,0.457264479,t-SC-s
