feature_40,feature_41,feature_33,feature_64,feature_61,feature_31,feature_36,feature_44,feature_77,feature_11,feature_2,feature_73,feature_65,feature_66,feature_71,feature_5,feature_28,feature_20,feature_53,feature_54,feature_35,feature_1,feature_15,feature_7,target
0.364173228,0.276127416,0.313707946,2.085953878,0.439785698,0.422870437,0.754831782,0.216049383,1.710225949,0.495705082,0.593951324,0.434195201,0.163056138,1.352434195,0.116352201,2.957945598,0.275232641,0.57408733,0.208362451,0.116352201,0.331782391,0.385826772,0.679670723,0.179849678,t-CS-s
0.356796552,0.260369905,0.301131262,2.14636094,0.467031713,0.412820973,0.750404022,0.210814511,1.686972393,0.501705872,0.615191237,0.423340178,0.155829341,1.374287018,0.111339265,2.841443706,0.27042557,0.564374214,0.210586356,0.111339265,0.313162148,0.362542647,0.698868738,0.165379781,t-CS-s
0.329315961,0.242833876,0.277687296,2.162803717,0.428843355,0.383876221,0.648859935,0.205911992,1.677079834,0.460749186,0.552117264,0.436233345,0.164483261,1.333781212,0.110401971,2.654723127,0.250977199,0.504234528,0.197514276,0.110401971,0.281270358,0.324104235,0.628175896,0.157166124,t-CS-s
0.341782024,0.279976604,0.297718854,2.015215029,0.525539512,0.417430298,0.741665042,0.196863841,1.796615432,0.538701501,0.564827452,0.471200124,0.160068312,1.3122186,0.112870672,2.564047573,0.282121271,0.549814779,0.192361435,0.112870672,0.374926886,0.442971339,0.640280756,0.209202574,t-CS-s
0.344444444,0.272121212,0.31030303,2.074084792,0.531905658,0.415555556,0.764646465,0.18665895,1.595138186,0.581818182,0.609090909,0.451888294,0.155259731,1.245839965,0.106352192,2.598989899,0.289494949,0.572323232,0.169150629,0.106352192,0.361010101,0.427474747,0.684444444,0.20020202,t-CS-s
0.319218836,0.245847782,0.296221938,2.219480331,0.475685876,0.403358277,0.672750502,0.183916388,1.641602555,0.528928637,0.521628034,0.438960662,0.180287415,1.193206561,0.104514443,2.359737178,0.255703596,0.494250776,0.176368123,0.104514443,0.297499544,0.392589889,0.607592626,0.169008943,t-CS-s
0.359181085,0.253464988,0.323308271,2.306114594,0.498790278,0.503668811,0.208895733,0.260255141,1.568954141,0.58537911,0.860404022,0.434894974,0.15621907,1.127790608,0.130924887,4.030709303,0.266509648,0.715916297,0.208951941,0.130924887,0.242322674,0.523507564,0.853519341,0.156082979,t-CS-s
0.345959372,0.278275526,0.320943848,2.295886076,0.520187691,0.492149383,0.181140779,0.255183326,1.562036229,0.585026169,0.852922913,0.417994326,0.164611523,1.327531646,0.128328241,4.015523818,0.273130489,0.698571809,0.210224793,0.128328241,0.242437683,0.522842189,0.832786304,0.147165794,t-CS-s
0.343271768,0.239929639,0.319437115,2.25588542,0.524886133,0.474670185,0.166578716,0.25473303,1.591999122,0.592348285,0.836851363,0.428304889,0.16155408,1.227130549,0.130055424,3.918997361,0.276077397,0.684960422,0.21280799,0.130055424,0.227880387,0.528320141,0.84467898,0.151275286,t-CS-s
0.316891051,0.234755063,0.28272429,2.070958041,0.500930832,0.431383641,0.2442584,0.215308607,1.518545038,0.473696119,0.710940152,0.374337677,0.138049549,1.128240011,0.109480166,3.228306369,0.248331259,0.604027605,0.190677359,0.109480166,0.271750198,0.444394162,0.716936305,0.143228872,t-CS-s
0.31834306,0.236869207,0.291223252,2.104661077,0.512718488,0.43506122,0.213296716,0.223816967,1.459002416,0.495594462,0.71873212,0.392354697,0.156174506,1.163492966,0.11276112,3.275431972,0.224739673,0.603730404,0.191914168,0.11276112,0.263874585,0.435862227,0.72159286,0.142922531,t-CS-s
0.323139535,0.240232558,0.296744186,2.054206781,0.503627738,0.443139535,0.214069767,0.214664434,1.45528115,0.503837209,0.709883721,0.367936375,0.140923678,1.146644342,0.110646016,3.398023256,0.228372093,0.604534884,0.189479559,0.110646016,0.268953488,0.447674419,0.729883721,0.146744186,t-CS-s
0.314784946,0.239919355,0.287365591,1.987460261,0.490992582,0.421505376,0.28844086,0.20054751,1.448163193,0.479435484,0.680107527,0.379636171,0.13237372,1.103496998,0.102348993,3.070295699,0.21922043,0.565725806,0.183239138,0.102348993,0.291129032,0.435215054,0.701075269,0.143951613,t-CS-s
0.305309149,0.243876605,0.283198729,1.997397415,0.489806541,0.418509202,0.294849729,0.202307626,1.38657066,0.480868529,0.655633523,0.377895376,0.152858506,1.187212631,0.104710679,3.038262942,0.215808288,0.566132663,0.185998091,0.104710679,0.276976036,0.416655634,0.684628624,0.137561234,t-CS-s
0.305559295,0.24417822,0.282406784,2.002101576,0.516462347,0.425629291,0.191815857,0.202014011,1.376970228,0.487952618,0.685960425,0.361208406,0.157705779,1.160070053,0.104903678,3.123973617,0.21254543,0.581235698,0.193870403,0.104903678,0.275945619,0.432090456,0.702517162,0.148606811,t-CS-s
0.311787749,0.269408832,0.293803419,1.593391116,0.424593716,0.405626781,0.351851852,0.153629469,1.161105092,0.425035613,0.591702279,0.320368364,0.128927411,0.978006501,0.08992416,2.650106838,0.211894587,0.510327635,0.137053088,0.08992416,0.333333333,0.423789174,0.666310541,0.154024217,t-CS-s
0.305639031,0.256496376,0.278769666,1.622519413,0.42094478,0.403924342,0.342937953,0.169650561,1.123597929,0.424783454,0.569383065,0.302415876,0.143442623,0.991048318,0.091566005,2.642036415,0.206116316,0.502209652,0.152070751,0.091566005,0.321371752,0.387130988,0.657945908,0.154322079,t-CS-s
0.301815039,0.25514261,0.277787381,1.644998906,0.43160429,0.397234226,0.324805532,0.172138323,1.158896914,0.411754538,0.584961106,0.306741081,0.171919457,1.057999562,0.101444517,2.591702679,0.205012965,0.502160761,0.156270519,0.101444517,0.310976664,0.375280899,0.640449438,0.145375972,t-CS-s
0.304851268,0.259932122,0.278498702,1.641359689,0.452979934,0.378518666,0.332601318,0.163821503,1.114705001,0.47215013,0.604711519,0.329439952,0.144803833,1.025007487,0.089098532,2.506687962,0.202235975,0.55559992,0.143456125,0.089098532,0.339988022,0.439808345,0.655619884,0.145338391,t-CS-s
0.299902439,0.268487805,0.269268293,1.696031981,0.481492449,0.376,0.299121951,0.162274208,1.070772875,0.465170732,0.587121951,0.306040865,0.171453953,1.069736452,0.095202843,2.48897561,0.199219512,0.556878049,0.156203731,0.095202843,0.317853659,0.425365854,0.642536585,0.15902439,t-CS-s
0.297049052,0.262263045,0.277506351,1.712332883,0.482649842,0.376587844,0.294117647,0.170947874,1.081718492,0.455735783,0.590775845,0.325371789,0.171548746,1.049121226,0.097190927,2.510455345,0.189955052,0.536447137,0.162535677,0.097190927,0.294313074,0.38538206,0.6374829,0.15673246,t-CS-s
0.356672477,0.242591517,0.282393957,2.493820462,0.44625309,0.446930079,0.637420105,0.231687466,1.569602701,1.340983924,1.119407321,0.336468319,0.14589739,1.154277446,0.117803099,4.17606043,0.23406934,0.678190974,0.18755652,0.117803099,0.236006198,0.787914003,0.781812899,0.147298083,t-CS-s
0.364359586,0.24363564,0.311356404,2.511574494,0.415775159,0.457736675,0.650556881,0.232819583,1.554366878,1.381762132,1.051809865,0.340888486,0.137745542,1.131278332,0.121486854,4.295942721,0.252287192,0.712112172,0.188697492,0.121486854,0.236575179,0.842680986,0.832140016,0.148369133,t-CS-s
0.374454259,0.269570515,0.319423292,2.375771971,0.425653207,0.469692355,0.682099706,0.225118765,1.502909739,1.437100213,1.065387349,0.32280285,0.13675772,1.040380048,0.116508314,4.363894812,0.256777338,0.733678546,0.181532067,0.116508314,0.284495888,0.880698548,0.791755508,0.156056452,t-CS-s
0.334419503,0.235578084,0.270576877,2.560212749,0.438437723,0.405261888,0.606203234,0.229260935,1.607525601,1.226647357,1.036809076,0.36977058,0.162419624,1.107882829,0.122092562,3.713492638,0.238715906,0.629374849,0.181709931,0.122092562,0.246198407,0.878349022,0.713371953,0.147719044,t-CS-s
0.361239288,0.257218194,0.304812129,2.555005193,0.43748502,0.442452208,0.64060646,0.225053927,1.670368299,1.347132498,1.145550428,0.379404011,0.141887034,1.099145163,0.114564193,3.777455504,0.240474621,0.682531312,0.183270752,0.114564193,0.259723138,0.842452208,0.751878708,0.16097561,t-CS-s
0.369687459,0.24885576,0.300510004,2.339336048,0.446523645,0.44213417,0.666666667,0.225023489,1.626918259,1.328887145,1.165424349,0.331663013,0.127701221,1.173191356,0.113059818,3.720282464,0.245848045,0.662351249,0.178750391,0.113059818,0.265855891,0.941414934,0.794298418,0.159147378,t-CS-s
0.345088567,0.228502415,0.29468599,2.455250027,0.460770782,0.384219002,0.582930757,0.208514704,1.621297378,1.14041868,1.004991948,0.383798705,0.145663022,1.144070496,0.122836819,3.27037037,0.224959742,0.611111111,0.177832042,0.122836819,0.237520129,0.824637681,0.712721417,0.150080515,t-CS-s
0.345828496,0.23984077,0.283131531,2.509482208,0.423076923,0.422458119,0.602587494,0.211378649,1.676646069,1.158235197,1.034168187,0.337097805,0.130620072,1.106008949,0.111442574,3.346491956,0.255266213,0.620832642,0.193586192,0.111442574,0.256095538,0.838115774,0.694974291,0.148946757,t-CS-s
0.343193277,0.265042017,0.308907563,2.288818565,0.438607595,0.410756303,0.635294118,0.209493671,1.616877637,1.184705882,0.994285714,0.382067511,0.130063291,1.115189873,0.107805907,3.685210084,0.254957983,0.63697479,0.177742616,0.107805907,0.260672269,0.818823529,0.748907563,0.155462185,t-CS-s
0.312871667,0.2319202,0.27373873,2.36337488,0.428708396,0.356224823,0.620755803,0.197644158,1.629639775,1.009783234,0.839056206,0.38172853,0.14244624,1.165593754,0.108204356,2.917130251,0.234030309,0.530596585,0.170113683,0.108204356,0.250143871,0.743142145,0.612123537,0.153462498,t-CS-s
0.327435428,0.243847875,0.286963596,2.407588076,0.441463415,0.392719138,0.633516372,0.196341463,1.576693767,1.068741102,0.875533862,0.392682927,0.132655827,1.15704607,0.103658537,2.971934106,0.256050437,0.576977832,0.173170732,0.103658537,0.288997356,0.754728493,0.683140126,0.167581859,t-CS-s
0.33940678,0.260381356,0.325847458,2.186929683,0.431696189,0.405932203,0.657627119,0.196725711,1.582393988,1.135381356,0.93559322,0.3647343,0.133521202,1.149221685,0.102120236,3.163559322,0.26779661,0.598305085,0.169082126,0.102120236,0.286652542,0.718855932,0.69809322,0.160381356,t-CS-s
0.301516503,0.234388938,0.29794826,2.273571169,0.46814707,0.344335415,0.620428189,0.181652712,1.519839825,0.981489741,0.801070473,0.370950127,0.161266837,1.194029851,0.111212232,2.691347012,0.224130241,0.572925959,0.16108482,0.111212232,0.260481713,0.674397859,0.626449599,0.165477252,t-CS-s
0.317389255,0.240574929,0.29736098,2.299400109,0.450281767,0.380772856,0.643261074,0.185420833,1.583348482,1.035815269,0.912582469,0.379203781,0.151790584,1.197236866,0.113070351,2.988925542,0.244580584,0.588595664,0.164333757,0.113070351,0.274269557,0.759660697,0.680961357,0.177426956,t-CS-s
0.329170384,0.238180196,0.285905442,2.108025248,0.463480613,0.368198037,0.609054416,0.181965735,1.524797115,1.006021409,0.805307761,0.390261497,0.141208296,1.209558161,0.104418395,2.822033898,0.231489741,0.558206958,0.15779982,0.104418395,0.268956289,0.713425513,0.656333631,0.160347904,t-CS-s
0.41261603,0.280866354,0.305220082,2.278392351,0.499027183,0.485976644,0.741491167,0.259436322,1.555950859,1.008683501,0.969957082,0.419812107,0.141475346,1.052587692,0.118183334,4.649765446,0.253318694,0.785208105,0.190783256,0.118183334,0.291047011,0.690987124,0.986625412,0.145723126,t-CS-s
0.418839277,0.262910798,0.307861353,2.266967097,0.542512759,0.485565878,0.74378184,0.253882072,1.526495819,1.014284287,0.962141644,0.385872516,0.155228581,1.115321968,0.125746552,4.739986015,0.250424533,0.786934372,0.190194375,0.125746552,0.296373989,0.704525022,0.995804615,0.145639796,t-CS-s
0.424602395,0.263302572,0.306008247,2.310930736,0.528787879,0.482721382,0.712939328,0.247348485,1.531818182,0.981739643,0.923817004,0.394155844,0.145779221,1.172348485,0.129491342,4.76919301,0.257117612,0.80188494,0.189989177,0.129491342,0.290791282,0.665815826,0.970351463,0.141272335,t-CS-s
0.39171521,0.259676375,0.290744337,2.175812176,0.498771499,0.446860841,0.69618123,0.226726727,1.49952225,0.839093851,0.821877023,0.396396396,0.128651379,0.960960961,0.113704614,4.168802589,0.245825243,0.70420712,0.171444171,0.113704614,0.30368932,0.596245955,0.910679612,0.145113269,t-CS-s
0.392047613,0.261744966,0.286817779,2.159642571,0.528007469,0.446878561,0.689375712,0.227193918,1.476126967,0.804482715,0.805369128,0.401507069,0.164710589,1.018004801,0.116497733,4.149930353,0.219450424,0.70571103,0.181381702,0.116497733,0.309864506,0.58123338,0.888945169,0.141319488,t-CS-s
0.405813373,0.280439122,0.287300399,2.229223924,0.514461458,0.440743513,0.677769461,0.226802775,1.416633948,0.796656687,0.800773453,0.389870436,0.156131396,1.115691663,0.11241984,4.184381238,0.220309381,0.709830339,0.172817694,0.11241984,0.302145709,0.576347305,0.888847305,0.141217565,t-CS-s
0.376514903,0.259253194,0.282672781,2.09179391,0.518439146,0.434490665,0.686865378,0.201893026,1.427538173,0.76744186,0.746642647,0.366639879,0.130011608,1.003303866,0.103759264,3.601703243,0.211758926,0.646904684,0.158317707,0.103759264,0.313953488,0.554536521,0.830822142,0.144448084,t-CS-s
0.371790757,0.262997433,0.28690629,2.104043697,0.525680557,0.419608472,0.676668806,0.204827768,1.456611752,0.748555841,0.748555841,0.359263501,0.142982997,1.031098582,0.113998767,3.671534018,0.227695764,0.63928113,0.167209937,0.113998767,0.335044929,0.554878049,0.812740693,0.145378691,t-CS-s
0.386712373,0.273261508,0.292850147,2.107474607,0.520444483,0.43813255,0.691642181,0.199496484,1.384408369,0.76330395,0.767548155,0.354371039,0.151315218,1.09801198,0.113551524,3.760855371,0.236532811,0.665850473,0.162774546,0.113551524,0.325497878,0.721025139,0.833006856,0.158341495,t-CS-s
0.380257992,0.277435035,0.27182651,1.511784128,0.386314471,0.391288091,0.654140961,0.189229193,0.980872139,0.663675453,0.652271453,0.306728908,0.116702721,0.830809518,0.083798247,3.149373715,0.214619555,0.553374463,0.112034612,0.083798247,0.323424939,0.483454851,0.749111984,0.141708731,t-CS-s
0.367405805,0.260140617,0.274382549,1.512936391,0.403457236,0.394447449,0.645393907,0.19613603,0.974579144,0.627185866,0.631332252,0.284261665,0.130154785,0.897525703,0.092192973,3.117901568,0.182801514,0.570578691,0.117048921,0.092192973,0.340904994,0.471245718,0.726518839,0.138092663,t-CS-s
0.386936523,0.301379945,0.279484821,1.539519285,0.411291224,0.390616375,0.659981601,0.187143656,0.944997205,0.640478381,0.64949402,0.288764673,0.143991056,0.976634992,0.09077697,3.232014719,0.188592456,0.577920883,0.116489659,0.09077697,0.35124195,0.489420423,0.748850046,0.143146274,t-CS-s
0.384930188,0.308618199,0.290081849,1.929130723,0.509489051,0.381559942,0.698122292,0.17810219,1.267418713,0.635050554,0.633124699,0.365096218,0.144658261,1.060252157,0.105640345,2.783100626,0.176456428,0.601829562,0.135235567,0.105640345,0.369282619,0.454020221,0.732546943,0.145402022,t-CS-s
0.382009346,0.317990654,0.278504673,1.944437232,0.515643256,0.390420561,0.689719626,0.180838634,1.227963131,0.622196262,0.631308411,0.348046216,0.1560431,1.058938076,0.104894197,2.760747664,0.194859813,0.571495327,0.145268077,0.104894197,0.36728972,0.451401869,0.728271028,0.145327103,t-CS-s
0.388019061,0.313818924,0.292489222,1.953768454,0.512432012,0.377808033,0.687996369,0.175084175,1.173659674,0.598139324,0.601089176,0.356772857,0.162134162,1.103600104,0.105542606,2.749262537,0.183571591,0.588382119,0.150997151,0.105542606,0.378261856,0.474926254,0.702064897,0.14545042,t-CS-s
0.397451159,0.295427491,0.390868987,2.354550133,0.507619839,0.551572019,0.758560325,0.28056842,1.879705498,0.838176598,0.962747707,0.595693306,0.178324031,1.229307683,0.123975775,4.420138646,0.353616694,0.87808977,0.200490836,0.123975775,0.322946572,0.583922694,0.980883692,0.180659618,t-CS-s
0.41303727,0.306368699,0.408753391,2.295072553,0.518051993,0.57289733,0.801228045,0.268731575,1.806883878,0.861059546,1.047693845,0.590030246,0.172020368,1.154868104,0.126880815,4.507068399,0.355918892,0.872340426,0.188024044,0.126880815,0.329287448,0.600599743,1.019063259,0.184206769,t-CS-s
0.399264349,0.293635922,0.402109792,2.193198454,0.48661837,0.555069748,0.780484419,0.260688413,1.726962201,0.806856826,0.980428899,0.603543411,0.156187831,1.06486243,0.11673736,4.380387258,0.344853911,0.84093275,0.186216734,0.11673736,0.357484905,0.577069887,0.982927337,0.186203068,t-CS-s
0.384331186,0.276619932,0.351837817,2.32809746,0.491861068,0.519041304,0.719685487,0.263608087,1.899170555,0.664929898,0.893899204,0.555158113,0.155209953,1.27029549,0.117988595,4.331849185,0.313660477,0.755778704,0.190150337,0.117988595,0.313849943,0.52425161,0.817639257,0.165782493,t-CS-s
0.382043935,0.278892073,0.364374403,2.297774406,0.50419828,0.506303725,0.739446036,0.250581689,1.803945372,0.669054441,0.900191022,0.560343955,0.144410723,1.193576125,0.116186141,4.28061127,0.317000955,0.767526266,0.188416793,0.116186141,0.300191022,0.509837631,0.878892073,0.169531996,t-CS-s
0.384464752,0.277415144,0.35154793,2.17259008,0.493388389,0.511003357,0.711208504,0.23659244,1.814629111,0.642577396,0.880082059,0.545445608,0.125989284,1.137000442,0.109374232,1.991141365,0.316299888,0.744311824,0.178636386,0.109374232,0.293174189,0.507273405,0.874393883,0.164304364,t-CS-s
0.380215659,0.262423816,0.35302391,2.286376337,0.460505691,0.490857947,0.6895218,0.23280856,1.887071492,0.574425692,0.793248945,0.507053772,0.146050569,1.298098548,0.108566755,4.013478669,0.308720113,0.695733708,0.194915832,0.108566755,0.289498359,0.452180028,0.793483357,0.163033286,t-CS-s
0.364829396,0.266881413,0.358267717,2.264595356,0.497047376,0.488188976,0.684204247,0.228023084,1.898000268,0.58577905,0.819374851,0.554556435,0.154274594,1.259294054,0.109649711,3.868289191,0.296826533,0.708780721,0.1860153,0.109649711,0.32808399,0.470532093,0.783703173,0.165115724,t-CS-s
0.369145025,0.26716471,0.343294201,2.18812471,0.459455881,0.495078857,0.677220443,0.219037532,1.846892169,0.574172892,0.822957429,0.544449593,0.125769511,1.15959489,0.105911167,4.132811574,0.290525317,0.704494249,0.181836235,0.105911167,0.306415273,0.466737816,0.78465552,0.166014467,t-CS-s
0.349090344,0.286114135,0.319545949,2.308609272,0.449290445,0.444254393,0.656196548,0.212015137,1.919583728,0.531488104,0.749028145,0.524124882,0.142194891,1.404541154,0.1,3.634737988,0.275229358,0.625719173,0.191296121,0.1,0.284714663,0.428082724,0.759912922,0.162805162,t-CS-s
0.354482979,0.266901071,0.322838421,2.30255933,0.458445789,0.459964839,0.643439348,0.213866915,1.905909725,0.547227106,0.761387246,0.529641694,0.166775244,1.27780363,0.107119591,3.844334346,0.29391082,0.647434873,0.191903211,0.107119591,0.298545629,0.441585424,0.785360396,0.171328113,t-CS-s
0.344466373,0.25064521,0.325793229,2.207892377,0.451928251,0.453772582,0.615454683,0.201793722,1.762780269,0.508425687,0.734173372,0.51838565,0.125112108,1.242959641,0.105829596,3.817822985,0.265826628,0.637923182,0.176860987,0.105829596,0.273569151,0.413541825,0.754364658,0.165325641,t-CS-s
0.343649039,0.248937256,0.316102704,2.211384977,0.430868545,0.41982656,0.637306581,0.197183099,1.805516432,0.535283115,0.694099643,0.48685446,0.159624413,1.245657277,0.095892019,3.393300459,0.257779289,0.625233804,0.18157277,0.095892019,0.280734569,0.408263901,0.70991328,0.161197075,t-CS-s
0.333736815,0.248486944,0.303994467,2.172021807,0.451455748,0.417257479,0.632716583,0.191509106,1.783783784,0.538128999,0.734912675,0.478714766,0.162162162,1.251014963,0.102308317,3.261801833,0.271312468,0.671104963,0.176777636,0.102308317,0.27736469,0.423482621,0.72799585,0.166868407,t-CS-s
0.348965012,0.268364169,0.325883862,2.10936432,0.419571656,0.460707089,0.670452464,0.188425609,1.778195489,0.588752519,0.769188496,0.493506494,0.126566416,1.228639781,0.104807473,3.5574281,0.297490383,0.724674849,0.174185464,0.104807473,0.328631618,0.456493863,0.786957318,0.175490016,t-CS-s
0.362497779,0.264523006,0.346953278,2.462554815,0.503901133,0.546278202,0.737964114,0.262144769,1.788826243,0.715047078,0.93311423,0.601742696,0.156216185,1.376217324,0.118685574,4.490939776,0.318706697,0.749422633,0.219887237,0.118685574,0.314176586,0.573991828,0.864718422,0.161662818,t-CS-s
0.359676416,0.26260112,0.351853498,2.404245835,0.507104251,0.54627078,0.751977954,0.249289575,1.822198696,0.689039026,0.926926838,0.554800245,0.13885329,1.189390985,0.113556583,4.336474353,0.319583963,0.750288915,0.21050872,0.113556583,0.30278247,0.611698818,0.884256378,0.16454796,t-CS-s
0.373176257,0.272043498,0.365564114,2.295620438,0.466989868,0.54816493,0.750702311,0.246214185,1.719904129,0.750521069,0.931128228,0.568852816,0.1469659,1.238533609,0.108998802,4.757589488,0.32415043,0.79275034,0.207484475,0.108998802,0.317625736,0.611508836,0.908926144,0.175623018,t-CS-s
0.337451641,0.261200549,0.302009235,2.441174296,0.52998595,0.49731686,0.687757394,0.236190194,1.831694151,0.600524148,0.80581555,0.525401168,0.151001997,1.30562745,0.114619537,3.794583801,0.288281542,0.650817422,0.210973896,0.114619537,0.298265319,0.537875952,0.743042556,0.160863597,t-CS-s
0.338695598,0.259633371,0.323606435,2.406238505,0.521003458,0.496071829,0.66741489,0.23615096,1.80004414,0.624392069,0.78077067,0.554550136,0.15699257,1.332744795,0.116898404,3.990896621,0.309265494,0.639481232,0.2088575,0.116898404,0.291682255,0.627634368,0.747474747,0.161740865,t-CS-s
0.342510324,0.267801276,0.326116881,2.26024993,0.493049705,0.499812289,0.680891002,0.221566976,1.723392306,0.599674634,0.771743211,0.547037349,0.138023027,1.201207526,0.113030048,3.839444375,0.288199224,0.653109748,0.202752036,0.113030048,0.305969215,0.593167313,0.746715054,0.165310975,t-CS-s
0.309661689,0.253733618,0.297622676,2.341458715,0.461605164,0.454434624,0.638677233,0.207245399,1.741015512,0.53505029,0.677384944,0.528374603,0.163406879,1.32671741,0.108777339,3.572691253,0.266382201,0.568729046,0.204162251,0.108777339,0.292898507,0.451539165,0.659402621,0.169765315,t-CS-s
0.342189501,0.273527529,0.320102433,2.295480441,0.499430308,0.476152369,0.651408451,0.203190277,1.693505507,0.559058899,0.71846991,0.501614128,0.138909989,1.216483099,0.106532472,3.695582586,0.279449424,0.594110115,0.199012533,0.106532472,0.305377721,0.517765685,0.699583867,0.173975672,t-CS-s
0.326829268,0.266404406,0.304012589,2.232343234,0.417067421,0.489063729,0.644059795,0.204148986,1.666760962,0.55436664,0.704956727,0.538991042,0.151532296,1.203017445,0.110042433,3.640912667,0.27804878,0.582533438,0.197454031,0.110042433,0.294099135,0.489535799,0.701652242,0.173092054,t-CS-s
0.316666667,0.240672783,0.30351682,2.112501504,0.387558657,0.441743119,0.649082569,0.186981109,1.625195524,0.491896024,0.667889908,0.403681867,0.147154374,1.153892432,0.096257971,3.573394495,0.241284404,0.574923547,0.195403682,0.096257971,0.248318043,0.418501529,0.70351682,0.143577982,t-CS-s
0.316099984,0.237851265,0.305232107,2.119512195,0.427560976,0.475857786,0.663406303,0.192073171,1.625243902,0.459090203,0.643688868,0.412682927,0.159756098,1.254146341,0.096219512,3.724421674,0.238938053,0.589038969,0.207682927,0.096219512,0.290017078,0.419344822,0.723645397,0.139729856,t-CS-s
0.32659409,0.245567652,0.292846034,2.182512315,0.398399015,0.474650078,1.124883359,0.191625616,1.618472906,0.480870918,0.658009331,0.432389163,0.174876847,1.169334975,0.100738916,3.67651633,0.247744946,0.611664075,0.196305419,0.100738916,0.268895801,0.439346812,0.734681182,0.141679627,t-CS-s
0.311726685,0.258171745,0.305632502,2.117032551,0.491143073,0.438781163,0.620129271,0.177744133,1.611657835,0.539242844,0.674053555,0.41998486,0.17986374,1.311733535,0.098713096,3.322622345,0.246537396,0.581163435,0.172293717,0.098713096,0.279039705,0.435826408,0.725023084,0.187072946,t-CS-s
0.302839117,0.246056782,0.299870106,2.178228554,0.528027253,0.435145667,0.647986639,0.181480334,1.688138743,0.539803303,0.659862683,0.448745742,0.155775782,1.203933106,0.102198823,3.193542401,0.247170161,0.587678605,0.188293589,0.102198823,0.288921878,0.424568566,0.711449248,0.164594544,t-CS-s
0.32022792,0.290788224,0.284520418,2.147244945,0.502083655,0.470465337,0.679012346,0.181200803,1.614755363,0.520607787,0.6662868,0.452230282,0.165303288,1.346041056,0.106034882,3.268945869,0.267236467,0.614814815,0.191541905,0.106034882,0.307502374,0.478822412,0.70351377,0.166191833,t-CS-s
0.306796295,0.266532147,1.529854169,2.414957711,0.572818909,0.441896726,0.627441988,0.221295331,1.32255822,0.292671742,0.584518023,0.400069517,0.146738501,1.147781254,0.125535859,3.253324773,0.278730625,0.770797028,0.188332754,0.125535859,0.389434101,0.30010089,0.711547281,0.165092176,t-SC-s
0.307606782,0.259983323,1.51385157,2.32715037,0.559520443,0.428796442,0.638098768,0.218345303,1.237459707,0.287593811,0.586305939,0.394785953,0.139342872,1.182774416,0.118136063,3.233762624,0.278328546,0.77059205,0.188486117,0.118136063,0.457611415,0.296766423,0.716019642,0.156675623,t-SC-s
0.31962981,0.274135412,1.610521189,2.157521732,0.54830851,0.461178763,0.664003897,0.208792426,1.213941642,0.297028738,0.613151486,0.377941421,0.13415647,1.110791208,0.119483971,3.378373113,0.31290794,0.80857282,0.183267815,0.119483971,0.407793473,0.318265952,0.750414028,0.181198246,t-SC-s
0.291841793,0.255846535,1.239681,2.388472109,0.584267994,0.392606962,0.593059597,0.209685806,1.264948377,0.271042138,0.519021446,0.403179083,0.155166011,1.216965015,0.129243111,2.763013256,0.254553292,0.732083199,0.195201664,0.129243111,0.381398858,0.286237741,0.627869382,0.152818192,t-SC-s
0.290579142,0.262014114,1.27948919,2.186276619,0.578905858,0.416153243,0.608715134,0.20147702,1.221194522,0.282961801,0.503528621,0.40144834,0.157309816,1.160751416,0.123539112,2.786042343,0.264030469,0.744819088,0.178031118,0.123539112,0.395765655,0.278368993,0.672342332,0.158731937,t-SC-s
0.298208886,0.267387765,1.343451966,2.133115034,0.604214123,0.426378227,0.630146546,0.201025057,1.284453303,0.29030007,0.541521284,0.388453872,0.148917995,1.137813212,0.120728929,2.976738776,0.272737846,0.75645499,0.179954442,0.120728929,0.394394045,0.298557804,0.686555013,0.191556176,t-SC-s
0.242557752,0.230292927,0.981900452,2.144029346,0.614538083,0.339723744,0.52333889,0.187662902,1.256395405,0.237318409,0.420933556,0.392895067,0.152041703,1.181581234,0.12443286,2.163610383,0.219457014,0.616337223,0.181484699,0.12443286,0.311740891,0.237556561,0.541557514,0.142057633,t-SC-s
0.26566649,0.237652682,1.08204992,2.052253429,0.600354577,0.378651089,0.580058417,0.185313054,1.242231968,0.256638343,0.460966543,0.394140151,0.155640571,1.139964542,0.118036764,2.420074349,0.242299522,0.666091344,0.172156387,0.118036764,0.346521508,0.252389804,0.605549655,0.155868295,t-SC-s
0.278037053,0.259086409,1.158393438,1.999086591,0.5826635,0.395417904,0.596662424,0.176744611,1.145506028,0.276057135,0.489605431,0.377694556,0.146602119,1.098374132,0.112714651,2.626361194,0.256257955,0.745721963,0.163956887,0.112714651,0.363456371,0.263753359,0.641776269,0.168293028,t-SC-s
0.245236364,0.24,0.852072727,2.066033017,0.608804402,0.334836364,0.526545455,0.176838419,1.180715358,0.236945455,0.384145455,0.417458729,0.166708354,1.2006003,0.126813407,1.928436364,0.218181818,0.575127273,0.176338169,0.126813407,0.347054545,0.238836364,0.518690909,0.152581818,t-SC-s
