feature_49,feature_47,feature_18,feature_44,feature_50,feature_2,feature_77,feature_62,feature_12,feature_71,feature_36,feature_9,feature_11,feature_27,feature_8,feature_19,feature_17,feature_45,feature_23,feature_53,feature_32,feature_63,feature_21,feature_31,feature_65,feature_66,feature_7,feature_40,feature_55,feature_75,feature_22,feature_13,feature_73,feature_46,feature_26,feature_14,feature_5,feature_29,feature_43,target
0.316045588,1.65142784,1.23031232,0.166602638,1.256242797,0.514083158,1.070943783,0.297733385,0.346809734,0.146497631,0.844223031,0.207702625,0.290093888,0.24142556,5.821996551,0.405633263,1.80781759,0.957869125,0.185476145,0.185555129,2.233378042,1.474836727,0.261927572,0.409657022,0.192982456,1.527084134,0.189499904,0.330523089,0.160583942,0.191061596,0.402375934,0.276681357,0.438596491,0.152900499,1.068403909,0.308871431,4.001341253,0.76566392,0.392795555,t-SC-m
0.306852536,1.55408129,1.166707587,0.150319113,0.959019147,0.542106555,1.171313403,0.291736648,0.350356003,0.138226402,0.833046894,0.227596366,0.322366806,0.272280874,5.394058434,0.439725018,1.708568623,0.906113537,0.213110729,0.158548875,2.126196906,1.374034263,0.278173337,0.429904247,0.178871347,1.411320121,0.21605696,0.33095998,0.165435002,0.186597246,0.426466978,0.298796956,0.362277461,0.143432986,1.095752517,0.294132089,3.437269826,0.739504051,0.378836239,t-SC-m
0.296095995,1.565996282,1.177542477,0.15294913,0.975156329,0.541738488,1.19553828,0.292884908,0.362472297,0.131992564,0.857916769,0.236394977,0.329967988,0.267668062,5.381679389,0.425510958,1.717557252,0.869359473,0.208323073,0.173060673,2.104654026,1.417272266,0.315932036,0.442501847,0.18184891,1.407300997,0.216202906,0.325535582,0.161399358,0.189116106,0.449150456,0.312977099,0.376711171,0.14889302,1.1270623,0.316917016,3.555035705,0.727653287,0.3811869,t-SC-m
0.300998815,1.581174877,1.201975309,0.152361605,1.01015744,0.533580247,1.195530726,0.297613002,0.355061728,0.132216015,0.863209877,0.225925926,0.339012346,0.272098765,5.494074074,0.459753086,1.715555556,0.891823261,0.207407407,0.166074149,2.11037037,1.367191468,0.28962963,0.428148148,0.208058236,1.393431522,0.221481481,0.329135802,0.166582021,0.219570002,0.420493827,0.288148148,0.379380396,0.141188421,1.102962963,0.315555556,3.540246914,0.737283951,0.36691358,t-SC-m
0.301135147,1.663311202,1.102346041,0.151852645,0.929535232,0.52228739,1.248661384,0.313985864,0.348973607,0.140501178,0.786510264,0.273607038,0.324926686,0.279178886,4.937243402,0.436656891,1.530791789,0.905118869,0.226392962,0.16191904,1.929912023,1.698222317,0.326979472,0.402346041,0.204326408,1.460055686,0.231085044,0.344281525,0.174555579,0.245662883,0.438709677,0.287096774,0.400728207,0.149710859,1.024046921,0.302932551,3.07888563,0.692375367,0.352199413,t-SC-m
0.292261778,1.704966958,1.127380952,0.151140482,0.978895758,0.502678571,1.249840119,0.316776807,0.354464286,0.140481774,0.801785714,0.247321429,0.371130952,0.274702381,5.113392857,0.486904762,1.608630952,0.891707525,0.20922619,0.159667448,1.911904762,1.679812407,0.311607143,0.408035714,0.208057983,1.451289704,0.224107143,0.333928571,0.208697506,0.243658069,0.498214286,0.295833333,0.442336389,0.153698572,1.048511905,0.351190476,3.095238095,0.718452381,0.407738095,t-SC-m
0.298181818,1.659893048,1.173447537,0.154224599,1.014331551,0.550321199,1.265026738,0.315508021,0.373508718,0.137112299,0.856531049,0.250535332,0.340471092,0.284796574,5.233404711,0.457938207,1.681248088,0.890053476,0.226063016,0.152941176,2.006423983,1.668449198,0.305598042,0.44417253,0.219037433,1.432513369,0.241664117,0.332517589,0.182459893,0.254117647,0.450596513,0.301927195,0.425668449,0.150588235,1.062710309,0.349342307,3.456714592,0.748546956,0.394616091,t-SC-m
0.354263566,1.770697674,1.360791915,0.183565891,1.310775194,0.682403433,1.024573643,0.278837209,0.444552125,0.140310078,0.962757857,0.248788592,0.492316212,0.265679081,5.732521113,0.458950575,1.950851447,1.112325581,0.19631732,0.174651163,2.75481102,1.753178295,0.35317735,0.478471549,0.159767442,1.480232558,0.201439845,0.333933269,0.164573643,0.159147287,0.366191333,0.296414232,0.421705426,0.128682171,1.272324519,0.317319673,4.52443583,0.840371037,0.412570954,t-SC-m
0.350716776,1.791321193,1.348415026,0.18101511,1.374583495,0.675743611,1.000387447,0.286788067,0.393520458,0.140255715,0.933528837,0.251501187,0.501885212,0.267001815,5.753246753,0.466415305,2.015221338,1.069662921,0.18572825,0.175435878,2.913559559,1.717008911,0.353023321,0.497835498,0.158698179,1.475629601,0.195643067,0.337103756,0.165284773,0.157845796,0.3803938,0.312386538,0.423401782,0.126152654,1.264069264,0.325792487,5.073034492,0.841642229,0.426337104,t-SC-m
0.339917946,1.77419845,1.412915025,0.171782404,1.418021577,0.704698931,0.967634098,0.271235375,0.397158132,0.137365142,0.992543613,0.251125492,0.502110298,0.266038267,5.837225661,0.481710748,2.058384918,1.048168971,0.199493528,0.175429266,2.953010692,1.658486552,0.362267867,0.494513225,0.160006078,1.48503267,0.198649409,0.351012943,0.157118979,0.138808692,0.376758582,0.312464828,0.406777086,0.122245859,1.26181767,0.357625211,5.081879572,0.841586944,0.435706246,t-SC-m
0.340485989,1.766803841,1.229152988,0.176072898,1.198804625,0.621634931,1.065451695,0.271213012,0.354235062,0.136194395,0.858995404,0.230137886,0.459783322,0.24458306,5.03906763,0.42760998,1.767071569,1.083480306,0.179579777,0.171173819,2.403479974,1.712032138,0.326657912,0.435489166,0.156182638,1.445130316,0.1945174,0.312048588,0.162747403,0.134332745,0.362606697,0.279218647,0.401528513,0.132079169,1.12229153,0.306795798,4.060242942,0.76132633,0.381648063,t-SC-m
0.331298011,1.778412448,1.292454467,0.175300374,1.288851684,0.66764961,1.031219224,0.27082923,0.383000867,0.136202482,0.886383348,0.244579358,0.48065915,0.255854293,5.249956635,0.447007806,1.876669558,1.067461099,0.189418907,0.173823124,2.515177797,1.726117786,0.359930616,0.47111882,0.156293086,1.45893244,0.204683435,0.328360798,0.161118771,0.1408312,0.383521249,0.300954033,0.433326768,0.128619263,1.25481353,0.324891587,4.238508239,0.812142238,0.408326106,t-SC-m
0.317717951,1.737389445,1.33239387,0.169501409,1.32422976,0.662321649,1.022062397,0.26465157,0.395631496,0.135581689,0.938171569,0.260524925,0.482296988,0.258234983,5.372203629,0.460806764,1.943456051,1.06366022,0.193059715,0.174458159,2.552580588,1.651472446,0.368680641,0.471023428,0.163183983,1.485761493,0.204157125,0.340144442,0.157449704,0.138788998,0.401796724,0.304033821,0.432695111,0.129555836,1.239034701,0.341025189,4.820151488,0.827373613,0.41958781,t-SC-m
0.331072833,1.700122067,1.191291787,0.156788282,1.114607351,0.553446141,1.135901261,0.266648583,0.36236071,0.136172521,0.822740404,0.239991746,0.400742881,0.241436236,4.861535287,0.419521255,1.643623607,1.057235861,0.189434585,0.159365252,2.157449443,1.759663638,0.326248452,0.391250516,0.163434152,1.419910484,0.180973999,0.300453983,0.156517022,0.150006782,0.380726372,0.265992571,0.394412044,0.139834531,1.123607099,0.303755675,3.665910029,0.74659513,0.395171275,t-SC-m
0.31204304,1.728928128,1.262288045,0.164988274,1.144433715,0.59927023,1.13243206,0.279348876,0.386992917,0.134501311,0.853616656,0.243185233,0.418544752,0.245116978,5.134363597,0.431208414,1.823781927,1.080011036,0.187164628,0.172023727,2.28482507,1.769209546,0.356084997,0.441511054,0.167609325,1.503103876,0.194462331,0.310796308,0.169678576,0.153676369,0.391500322,0.295986263,0.429576493,0.139191613,1.138441726,0.310152393,4.029405452,0.784288474,0.407383559,t-SC-m
0.301342009,1.719127016,1.216340142,0.154534364,1.186119019,0.58336807,1.079707198,0.271519588,0.375989996,0.128778636,0.806794498,0.236973739,0.422259275,0.245727386,4.920591913,0.422259275,1.739683201,1.045682527,0.217173822,0.169581131,2.247603168,1.696353531,0.384535223,0.39266361,0.162125525,1.503998916,0.221967486,0.305335556,0.157516606,0.153314355,0.395164652,0.280325135,0.395147079,0.135556459,1.115256357,0.310962901,4.066069195,0.763859942,0.395998333,t-SC-m
0.328964136,1.732386674,1.13798294,0.155652649,1.067904606,0.556447566,1.178408884,0.29164391,0.361264425,0.13817586,0.824134471,0.232062218,0.403161064,0.25263422,4.531610637,0.438534872,1.597842449,0.998543601,0.196688409,0.160021846,1.994229804,1.7689787,0.358504767,0.431761164,0.180593483,1.504460222,0.203462117,0.319618665,0.165847442,0.177134535,0.396387356,0.28123432,0.382668851,0.151829601,1.066984446,0.326643251,3.102107376,0.743853487,0.391620672,t-SC-m
0.321747212,1.798884758,1.127691166,0.159107807,1.112825279,0.540955209,1.208178439,0.302973978,0.367978223,0.138847584,0.827765405,0.230635981,0.426379609,0.246721109,4.509774808,0.452115813,1.585498639,1.030855019,0.201682752,0.175464684,1.978223212,1.841263941,0.359069537,0.408314774,0.186988848,1.564869888,0.201435288,0.309824301,0.170260223,0.177137546,0.402870577,0.269982678,0.396654275,0.150557621,1.07423905,0.321455085,3.357584756,0.740905716,0.386043059,t-SC-m
0.305134296,1.735611182,1.163254991,0.151288142,1.168828796,0.561789234,1.192581765,0.302576284,0.376295173,0.135391924,0.831943391,0.233762952,0.42026788,0.261561789,4.603992924,0.425827647,1.662875916,1.006577745,0.211776598,0.172117669,2.02148092,1.810524392,0.364417488,0.451604751,0.184359583,1.575552713,0.211271165,0.320950215,0.167367075,0.173213959,0.419004296,0.275461208,0.426274438,0.148912845,1.099570382,0.342431135,3.554207733,0.764468031,0.415213546,t-SC-m
0.336888889,1.770222222,1.172744129,0.155777778,1.021555556,0.52039555,1.256222222,0.323555556,0.387515451,0.144888889,0.897404203,0.25092707,0.388751545,0.25710754,4.458281829,0.498763906,1.574165637,1.004444444,0.246909765,0.144444444,1.9131644,1.880222222,0.382571075,0.384116193,0.210222222,1.587777778,0.214153276,0.321075402,0.164666667,0.198,0.483621755,0.281829419,0.419111111,0.146444444,1.059023486,0.351668727,3.17552534,0.755253399,0.424598269,t-SC-m
0.335847382,1.811002662,1.238141026,0.1608252,1.059449867,0.538782051,1.260425909,0.322094055,0.413782051,0.145519077,0.917948718,0.268269231,0.431730769,0.271794872,4.613461538,0.465705128,1.679487179,1.006433008,0.216346154,0.160159716,1.999679487,1.900177462,0.380128205,0.409294872,0.204525288,1.605590062,0.224038462,0.330128205,0.185448092,0.18566992,0.465064103,0.280128205,0.397737356,0.15461402,1.091346154,0.374038462,3.3375,0.781089744,0.421153846,t-SC-m
0.320675105,1.817677104,1.193877551,0.149233844,1.091050411,0.517406963,1.213191206,0.320008883,0.37785114,0.143904064,0.852941176,0.2469988,0.385654262,0.267406963,4.350840336,0.43817527,1.648859544,1.01065956,0.24909964,0.159449256,1.903361345,1.891183655,0.364945978,0.361344538,0.216300244,1.639129469,0.199879952,0.325030012,0.169886742,0.203864091,0.450480192,0.298619448,0.445258716,0.157894737,1.025510204,0.350540216,3.167767107,0.745798319,0.405762305,t-SC-m
0.35364643,1.529667812,1.205925727,0.184574265,1.676059565,0.634535461,1.049637266,0.264375716,0.322697413,0.143795342,0.877463467,0.225231264,0.384770076,0.231934576,5.223890602,0.413862448,1.828127095,1.253837342,0.18165974,0.19969454,2.658399249,1.859106529,0.296420432,0.498324172,0.148224513,1.411760214,0.173347634,0.324038075,0.174341352,,0.354739241,0.329802923,0.43008782,0.147384498,1.265719265,0.28475667,5.293336908,0.773696206,0.386244805,t-SC-m
0.349171355,1.504789418,1.244027068,0.189524099,1.752546754,0.670211297,1.01185951,0.260985252,0.323988399,0.146571385,0.905261704,0.241265019,0.407540395,0.234774202,5.365695346,0.422593564,1.917138517,1.236277938,0.180776136,0.200623385,2.807761359,1.896077239,0.300510979,0.520784422,0.165272921,1.392428159,0.180361828,0.349123049,0.169226091,,0.376191134,0.344979975,0.43621712,0.152425118,1.283938683,0.299820467,5.204391659,0.806518437,0.400082861,t-SC-m
0.352846029,1.589155049,1.276887561,0.188169144,1.754217053,0.656572515,1.005776785,0.253870446,0.32115698,0.144419626,0.907930473,0.245382944,0.388375883,0.233840304,5.262085823,0.445410103,1.931966323,1.25232997,0.18332428,0.206962952,2.785442694,1.907879535,0.305676263,0.500814775,0.1621351,1.444196257,0.192694188,0.347501358,0.171686051,,0.396252037,0.341254753,0.442963876,0.154586767,1.288565997,0.296442151,5.247827268,0.799429658,0.396116241,t-SC-m
0.326749596,1.454182889,1.175409836,0.173487798,1.473649226,0.618852459,1.051846928,0.256290951,0.349508197,0.145855094,0.856885246,0.214590164,0.398196721,0.238032787,4.990163934,0.413770492,1.678032787,1.123445067,0.178852459,0.187256671,2.40557377,1.758617415,0.302459016,0.476065574,0.157060108,1.451429114,0.178032787,0.320491803,0.171398728,,0.403606557,0.323770492,0.443072833,0.147469376,1.168360656,0.285409836,4.292295082,0.743114754,0.403278689,t-SC-m
0.327942584,1.455598086,1.21457976,0.171866029,1.501435407,0.639279588,1.066602871,0.263062201,0.334133791,0.151483254,0.882675815,0.222641509,0.410291595,0.243910806,5.202744425,0.441852487,1.805317324,1.123636364,0.189536878,0.196267943,2.546826758,1.759712919,0.307890223,0.490394511,0.17722488,1.421052632,0.208919383,0.339794168,0.175406699,,0.397598628,0.338936535,0.446698565,0.150047847,1.261063465,0.294682676,4.889879931,0.77838765,0.42058319,t-SC-m
0.324726816,1.507397737,1.305660377,0.173097379,1.486123199,0.639279588,1.062179673,0.260999903,0.33670669,0.148051446,0.928473413,0.238936535,0.407375643,0.240994854,5.221269297,0.466209262,1.817838765,1.164297457,0.187650086,0.199303742,2.604631218,1.783096412,0.316123499,0.489365352,0.178706121,1.459239919,0.181132075,0.34271012,0.170969926,,0.40754717,0.348198971,0.434677497,0.150372304,1.243910806,0.303087479,4.900171527,0.77941681,0.403259005,t-SC-m
0.314067351,1.400525436,1.14495376,0.157989014,1.330069262,0.570365903,1.072008598,0.261404347,0.319863289,0.147241462,0.859067149,0.217933253,0.388218737,0.239244069,4.656614395,0.452955368,1.599517491,1.004060186,0.190993164,0.182350131,2.188178528,1.741222833,0.316646562,0.450341777,0.178648197,1.48483401,0.189183756,0.330317652,0.169572486,,0.402694009,0.327905107,0.441485551,0.145211369,1.137716124,0.30880579,4.102533172,0.721753116,0.40570969,t-SC-m
0.311831789,1.374910905,1.198295573,0.159776669,1.323948681,0.611099564,1.064742219,0.260038014,0.326335481,0.149085293,0.868426523,0.222199127,0.40178757,0.242361255,4.773228019,0.431926834,1.711702349,0.97362794,0.200374143,0.179258731,2.284764082,1.695177002,0.36582831,0.469341093,0.1900689,1.478617249,0.195177718,0.33818333,0.175219767,,0.417168988,0.340677614,0.433951057,0.147540984,1.161089171,0.308875494,4.261276242,0.734566618,0.418000416,t-SC-m
0.312477131,1.432857666,1.273048907,0.163800463,1.37870472,0.608740895,1.061592877,0.272716185,0.340270552,0.149652397,0.908220604,0.236212279,0.399167534,0.247242456,4.836004162,0.440790843,1.719042664,1.027808269,0.202289282,0.187095987,2.337148803,1.769849982,0.340686785,0.478251821,0.185266496,1.478229052,0.197086368,0.348387097,0.172216124,,0.427055151,0.343184183,0.456275156,0.151969752,1.176899063,0.320707596,4.177939646,0.740686785,0.396462019,t-SC-m
0.315497863,1.44657274,1.118147685,0.154978629,1.226373278,0.563204005,1.09260725,0.282095932,0.340675845,0.156878265,0.898623279,0.223529412,0.404505632,0.247809762,4.497121402,0.434292866,1.56971214,0.87779009,0.208010013,0.17935729,1.998748436,1.720278613,0.336670839,0.475594493,0.204052557,1.498654425,0.237546934,0.343929912,0.173341776,,0.435544431,0.334418023,0.492480608,0.158302992,1.088861076,0.32290363,3.406257822,0.690863579,0.431038798,t-SC-m
0.308437947,1.434768791,1.191798598,0.160177976,1.214206261,0.596937451,1.085174003,0.281741618,0.352193096,0.158747815,0.932779652,0.232026992,0.424604205,0.252270958,4.581105632,0.44355048,1.645990138,0.89337359,0.214118868,0.180359129,2.112120426,1.752423328,0.392681028,0.48429795,0.197838869,1.529159383,0.237736828,0.383856735,0.174161767,,0.453412925,0.341032961,0.49102177,0.154457334,1.137036076,0.317934077,3.773423307,0.734233065,0.438100182,t-SC-m
0.314686442,1.431404159,1.238306768,0.155247461,1.244559084,0.598902535,1.08350798,0.30066097,0.359550562,0.154118975,0.947217141,0.242487588,0.412856023,0.256075255,4.609354586,0.462764568,1.678599425,0.974850879,0.257904364,0.184749315,2.147896525,1.765436079,0.359550562,0.492030311,0.212477833,1.493148477,0.214005749,0.36320878,0.179429308,,0.457799843,0.362686177,0.505561825,0.1649202,1.146590018,0.331852626,3.706297361,0.719885027,0.419388555,t-SC-m
0.295105178,1.405339806,1.089618456,0.131674757,1.090614887,0.577343981,1.013754045,0.301982201,0.335995268,0.141585761,0.965690624,0.226560189,0.40461402,0.254362615,4.138716356,0.417627921,1.521147589,0.761529126,0.206152026,0.163834951,1.879029873,1.633495146,0.347826087,0.459331559,0.213996764,1.482605178,0.225081337,0.350488021,0.169902913,,0.496007098,0.359361136,0.460760518,0.148867314,1.02484472,0.322094055,3.133688258,0.672877847,0.433599527,t-SC-m
0.304062372,1.411161264,1.097210239,0.143208863,1.102379975,0.53781996,1.033237587,0.306729586,0.344549899,0.157365613,0.907679034,0.232959448,0.39459304,0.253091746,3.948231234,0.422490653,1.505608283,0.758924908,0.209951107,0.16906032,1.823123382,1.69716865,0.348576359,0.467356917,0.191423882,1.5,0.211389129,0.335921772,0.180139516,,0.454127121,0.352890423,0.462453837,0.151005334,1.007765315,0.335634167,3.148403796,0.652574058,0.416163359,t-SC-m
0.291890774,1.401944559,1.223248408,0.136119156,1.118742242,0.580573248,1.029168391,0.310302027,0.370700637,0.153702938,1.0,0.255414013,0.415605096,0.277388535,4.39044586,0.476751592,1.661464968,0.802647911,0.230573248,0.162598262,2.061146497,1.701903186,0.388216561,0.52611465,0.217625155,1.473727762,0.245859873,0.385350318,0.181836988,,0.477388535,0.37866242,0.48117501,0.147083161,1.108280255,0.358598726,3.51433121,0.722929936,0.446815287,t-SC-m
0.386408364,1.691328413,1.334095064,0.189175892,1.604120541,0.781878428,0.968327183,0.293911439,0.350319927,0.144095941,1.058272395,0.202582267,0.543761426,0.237431444,5.359689214,0.403222121,1.772052102,1.293788438,0.142481718,0.194833948,2.41476234,1.802460025,0.374428702,0.432929616,0.186408364,1.363284133,0.178702011,0.324611517,0.159225092,0.166851169,0.327468007,0.294446984,0.451168512,0.125276753,1.354319013,0.296275137,4.811585923,0.68190128,0.375799817,t-SC-m
0.37158734,1.656680358,1.319792472,0.188692921,1.559555448,0.75836185,0.93579367,0.287086253,0.336350591,0.145385359,1.052544431,0.201346727,0.520035324,0.225411193,5.130146815,0.388122309,1.739044045,1.300676492,0.137101225,0.193464605,2.31637046,1.75283885,0.356220333,0.416050337,0.190625755,1.388741242,0.165360415,0.320344409,0.156559555,0.170270597,0.315597748,0.289104758,0.444129017,0.128291858,1.335136329,0.284578872,4.78662104,0.644331604,0.374544652,t-SC-m
0.393219515,1.644571359,1.296876762,0.187435446,1.649188894,0.786221671,0.943131417,0.298013245,0.352801894,0.147457318,1.105310633,0.199458789,0.532303529,0.235426767,5.250761078,0.403991431,1.782613598,1.300625797,0.14026384,0.192964336,2.357424738,1.853089495,0.370052994,0.427443906,0.175527067,1.398626891,0.170932461,0.334874281,0.160277052,0.178382648,0.349081069,0.300484835,0.448629929,0.128744152,1.331040704,0.294734468,5.008343669,0.659713609,0.378509415,t-SC-m
0.343518793,1.578129624,1.23346083,0.171722403,1.383175496,0.679699674,1.000887837,0.273157739,0.368465788,0.129106244,0.903669075,0.184445389,0.468196628,0.217169571,5.05666525,0.404023233,1.685366199,1.198505475,0.14732965,0.180896715,2.17452897,1.765389168,0.327100156,0.429805922,0.162992009,1.302752294,0.162345941,0.315625443,0.157591003,0.171056526,0.324266893,0.289559428,0.414767683,0.122817402,1.184587052,0.260518487,4.343674741,0.646550503,0.352174529,t-SC-m
0.353061523,1.563276341,1.19402587,0.17156218,1.399093965,0.649019869,0.978225924,0.27845974,0.309641286,0.134005553,0.868649153,0.178023736,0.444459261,0.208694493,4.769569276,0.401520203,1.575943459,1.199473915,0.140285371,0.184860441,2.046539539,1.784158995,0.314841979,0.400186692,0.16739734,1.302645039,0.151486865,0.303240432,0.161405816,0.167762677,0.31137485,0.277236965,0.430001461,0.122314774,1.104947326,0.243365782,4.158687825,0.598079744,0.328443793,t-SC-m
0.331325744,1.593463092,1.231180584,0.175541682,1.459272861,0.675030852,0.940653691,0.271465296,0.31989579,0.134924715,0.901549431,0.187851364,0.452077334,0.208967503,4.968600027,0.393253805,1.642259701,1.230995226,0.144659262,0.187366875,2.112436583,1.882482556,0.326203209,0.423693953,0.16827029,1.32875505,0.157959687,0.318798848,0.160705105,0.179581344,0.331962155,0.293843411,0.424972457,0.128020566,1.145619087,0.252433841,4.440010969,0.605649253,0.344302756,t-SC-m
0.305419683,1.419193896,1.184433164,0.148698885,1.221483076,0.64179357,0.978966934,0.260418705,0.313705584,0.128839757,0.857021997,0.182402707,0.449576988,0.200338409,4.675803723,0.378510998,1.548730964,1.036098611,0.149407783,0.167971043,1.936717428,1.72891802,0.316751269,0.410659898,0.168460184,1.304637057,0.160744501,0.308121827,0.155351203,0.179710428,0.329949239,0.283079526,0.397084719,0.120328703,1.081387479,0.254822335,3.842978003,0.600846024,0.363451777,t-SC-m
0.302611514,1.390773923,1.167733465,0.152211209,1.185760579,0.625471853,0.957682043,0.259435761,0.29870343,0.13238658,0.858526178,0.177909076,0.428032168,0.200886263,4.480223207,0.383062531,1.500410307,1.045177278,0.154931889,0.175467022,1.873789595,1.724266108,0.307894305,0.401280158,0.166507815,1.295558521,0.160512063,0.30937141,0.157453298,0.193385437,0.339569998,0.277859839,0.410312619,0.122378955,1.04693911,0.244378795,3.763827343,0.559658625,0.362711308,t-SC-m
0.295064787,1.392054116,1.187366343,0.152057927,1.220560213,0.632998848,0.935499238,0.255335366,0.303339365,0.13043064,0.89784504,0.168448758,0.431978944,0.199539398,4.564895542,0.388221747,1.521960849,1.047160823,0.153972693,0.179211128,1.892252015,1.860994665,0.311235401,0.405987827,0.167301829,1.296970274,0.157427208,0.3110709,0.156726372,0.179973323,0.331962494,0.281789768,0.38043064,0.12414253,1.058068761,0.253002139,3.982891923,0.568185557,0.358776114,t-SC-m
0.310269217,1.343890852,1.113361981,0.152515532,1.101473992,0.57253939,0.977951029,0.279814837,0.2946593,0.133146546,0.841006753,0.188868426,0.409453653,0.203806016,4.083486802,0.372416616,1.412727645,0.993178219,0.184366687,0.162139116,1.69674647,1.73894506,0.34949867,0.385921833,0.179924473,1.316360093,0.164927358,0.307141396,0.165062736,0.198806188,0.327399222,0.271332106,0.390546961,0.129126568,0.987517905,0.257417639,3.255780643,0.538571721,0.385921833,t-SC-m
0.305084746,1.349320832,1.13673257,0.1530232,1.105541531,0.584183143,0.96333694,0.28416877,0.299063476,0.136314461,0.874297607,0.191467222,0.450156087,0.207492196,4.220187305,0.379604579,1.431633715,0.970909965,0.153173777,0.166967184,1.71987513,1.733141003,0.330905307,0.401248699,0.191369155,1.320351004,0.168158169,0.322996878,0.159874985,0.201466522,0.335691988,0.281789802,0.368914533,0.127419161,0.970031217,0.29094693,3.424141519,0.537148803,0.406659729,t-SC-m
0.309154337,1.345723565,1.103393214,0.153975701,1.128232888,0.567864271,0.954529051,0.286057981,0.283433134,0.141465175,0.841516966,0.161277445,0.414770459,0.204191617,4.084431138,0.374850299,1.353493014,1.007819079,0.144311377,0.167809455,1.636926148,1.769878504,0.336926148,0.382235529,0.189823169,1.33970889,0.158483034,0.313972056,0.162636834,0.210032479,0.328742515,0.266067864,0.373872248,0.128593769,0.961077844,0.242315369,3.310179641,0.52754491,0.389620758,t-SC-m
0.284301977,1.307968844,1.054122524,0.129718394,0.94397843,0.541225242,0.944278011,0.283852606,0.273376324,0.128220491,0.839474896,0.162367573,0.380239521,0.181252879,3.634269922,0.360893597,1.279364348,0.921959257,0.161446338,0.153535051,1.484339014,1.704913122,0.295255643,0.36872409,0.187986818,1.301527861,0.155918931,0.318286504,0.158777711,0.207309766,0.326577614,0.253800092,0.360844817,0.125374476,0.863196684,0.264394288,2.835099033,0.470290189,0.394288346,t-SC-m
0.268378577,1.294497432,1.110085055,0.137931034,0.9540719,0.582989064,0.911518709,0.300807043,0.295261239,0.135583272,0.904252734,0.165978129,0.409720535,0.208019441,3.791251519,0.384204131,1.381287971,0.868965517,0.173511543,0.159647836,1.542162819,1.70785033,0.316160389,0.391008505,0.203228173,1.30300807,0.167679222,0.375212637,0.159354365,0.217021277,0.346294046,0.275577157,0.377842993,0.130007337,0.883839611,0.260024301,3.128311057,0.500850547,0.443013366,t-SC-m
0.267148014,1.266570397,1.050533148,0.14267148,0.999711191,0.536624942,0.887509025,0.305270758,0.269355586,0.134584838,0.858368104,0.157626333,0.420723227,0.183820121,3.710941122,0.399165508,1.295085767,0.835523466,0.153453871,0.143971119,1.480296708,1.686353791,0.304589708,0.380621233,0.20765343,1.27133574,0.162726008,0.315948076,0.154945848,0.207220217,0.340751043,0.263560501,0.347436823,0.132707581,0.867408438,0.242002782,2.998840983,0.468474733,0.417014372,t-SC-m
0.65812288,1.371937429,1.316186327,0.191481342,1.677440633,0.696045576,1.357802488,0.294477949,0.333612601,0.122125895,0.70827748,0.19269437,0.776977212,0.24497319,2.55747319,0.388069705,1.642091153,1.015548436,0.172419571,0.198737279,2.066018767,1.38955899,0.434148794,0.438002681,0.144459103,1.284771956,0.180294906,0.445542895,0.156332454,,0.362097855,0.304289544,0.397663023,0.166792311,1.09886059,0.299262735,4.154323056,0.725703753,0.157004021,t-CS-s
0.64084507,1.360375587,1.442837466,0.19286385,1.721220657,0.746212121,1.32741784,0.311455399,0.351411846,0.12084507,0.742252066,0.198863636,0.829201102,0.255509642,2.648243802,0.425964187,1.730199725,1.053333333,0.172176309,0.202159624,2.222623967,1.427981221,0.440082645,0.460399449,0.165070423,1.204413146,0.194387052,0.468319559,0.145070423,,0.37964876,0.316460055,0.388920188,0.175962441,1.145833333,0.284607438,4.32231405,0.776859504,0.167183196,t-CS-s
0.572996707,1.377058178,1.492622401,0.190541529,1.669959751,0.73323273,1.267105745,0.309549945,0.356136821,0.124679839,0.79091214,0.192655936,0.792421194,0.261401744,2.6240778,0.432763246,1.730046948,1.084339554,0.180080483,0.207647274,2.20472837,1.370929382,0.463112005,0.461435278,0.161635565,1.215697036,0.186284373,0.490442656,0.146816685,,0.371730382,0.312206573,0.387211855,0.181668496,1.133802817,0.275150905,4.631455399,0.743628437,0.176391683,t-CS-s
0.633441721,1.372811406,1.20332681,0.181965983,1.392821411,0.626614481,1.329914957,0.319034517,0.319765166,0.124812406,0.666731898,0.194520548,0.626223092,0.245009785,2.6481409,0.403131115,1.494324853,0.942846423,0.178277886,0.18821911,1.903913894,1.41008004,0.401369863,0.402935421,0.162081041,1.262381191,0.183561644,0.41409002,0.154702351,,0.366340509,0.290998043,0.428589295,0.170835418,1.017808219,0.267318982,3.605088063,0.696086106,0.20332681,t-CS-s
0.61691358,1.35037037,1.360846122,0.184074074,1.409259259,0.719825798,1.297777778,0.332962963,0.359394442,0.117407407,0.725010369,0.210700954,0.664039818,0.261924513,2.80423061,0.431771049,1.591455827,1.031234568,0.1847781,0.195925926,2.043550394,1.396049383,0.436540854,0.428660307,0.176296296,1.268765432,0.200539195,0.453961012,0.142098765,,0.395064289,0.312525923,0.416419753,0.173209877,1.094773953,0.296557445,3.908544173,0.727084197,0.22065533,t-CS-s
